label,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87,f88,f89,f90,f91,f92,f93,f94,f95,f96,f97,f98,f99,f100,f101,f102,f103,f104,f105,f106,f107,f108,f109,f110,f111,f112,f113,f114,f115,f116,f117,f118,f119,f120,f121,f122,f123,f124,f125,f126,f127
Pray_Sign,0.000000,0.000000,0.000000,-0.180096,-0.412398,0.030447,-0.264931,-0.874933,0.002378,-0.252823,-1.322494,-0.030614,-0.215155,-1.596471,-0.064674,-0.337121,-1.037760,-0.105148,-0.093985,-1.588076,-0.164912,0.048133,-1.813796,-0.193534,0.155142,-1.972848,-0.211610,-0.210583,-0.963919,-0.162834,0.009454,-1.610334,-0.220187,0.144518,-1.910233,-0.240057,0.243735,-2.109697,-0.252809,-0.044689,-0.851457,-0.210645,0.121952,-1.506286,-0.260042,0.230254,-1.838967,-0.266470,0.306300,-2.074110,-0.267827,0.151994,-0.739799,-0.252583,0.240323,-1.289895,-0.283245,0.281848,-1.581693,-0.275613,0.317252,-1.823200,-0.265233,1.000000,0.000000,0.000000,0.000000,0.248658,-0.383202,0.049176,0.424019,-0.854010,0.022613,0.438366,-1.343801,-0.007836,0.372631,-1.691649,-0.052563,0.437461,-1.019097,-0.124221,0.239998,-1.698267,-0.181588,0.103388,-1.985030,-0.197526,0.007408,-2.161345,-0.202295,0.263777,-0.946647,-0.185150,0.068817,-1.701625,-0.231240,-0.056222,-2.047477,-0.240279,-0.143025,-2.268534,-0.256358,0.072723,-0.887316,-0.232061,-0.068035,-1.617703,-0.267016,-0.158934,-1.966700,-0.255452,-0.220570,-2.209369,-0.257422,-0.129779,-0.828430,-0.269543,-0.207334,-1.415609,-0.305211,-0.246674,-1.698873,-0.296921,-0.269292,-1.943140,-0.291243,1.000000
Pray_Sign,0.000000,0.000000,0.000000,-0.186519,-0.412558,0.027879,-0.277232,-0.883055,-0.005552,-0.267395,-1.343835,-0.042615,-0.236735,-1.634820,-0.081274,-0.358589,-1.044661,-0.129163,-0.107490,-1.617999,-0.197637,0.039738,-1.856271,-0.230403,0.148789,-2.025530,-0.250252,-0.233118,-0.954150,-0.187758,-0.001703,-1.635448,-0.252823,0.138799,-1.960217,-0.274829,0.240420,-2.179697,-0.288979,-0.060995,-0.832754,-0.235468,0.113829,-1.529940,-0.291440,0.226845,-1.885008,-0.298395,0.302627,-2.134473,-0.299464,0.139985,-0.726183,-0.276912,0.240369,-1.308568,-0.310943,0.282219,-1.616038,-0.303445,0.313394,-1.870909,-0.292880,1.000000,0.000000,0.000000,0.000000,0.248859,-0.384259,0.044957,0.421826,-0.857906,0.019116,0.428763,-1.336292,-0.009619,0.360440,-1.674290,-0.051852,0.435812,-1.021013,-0.122049,0.237423,-1.697364,-0.180363,0.099379,-1.983830,-0.198126,0.001282,-2.158094,-0.203708,0.260843,-0.948466,-0.179925,0.063289,-1.693034,-0.229593,-0.060577,-2.040432,-0.243372,-0.147267,-2.263386,-0.261001,0.071288,-0.888827,-0.224120,-0.074608,-1.606341,-0.262898,-0.159913,-1.963442,-0.258297,-0.216741,-2.215564,-0.263219,-0.125910,-0.826901,-0.258659,-0.207504,-1.412342,-0.294850,-0.247077,-1.691052,-0.287811,-0.268537,-1.931127,-0.282214,1.000000
Pray_Sign,0.000000,0.000000,0.000000,-0.171791,-0.398575,0.023850,-0.258630,-0.874426,-0.007765,-0.245833,-1.324270,-0.042721,-0.200346,-1.608037,-0.078687,-0.328930,-1.055753,-0.124185,-0.074493,-1.608826,-0.191534,0.069526,-1.831389,-0.223317,0.172762,-1.988302,-0.242582,-0.208795,-0.961225,-0.180142,0.029986,-1.617694,-0.245233,0.166984,-1.933946,-0.265696,0.264953,-2.152650,-0.277799,-0.042231,-0.836102,-0.226729,0.139854,-1.506807,-0.284185,0.249054,-1.861387,-0.292175,0.321759,-2.117679,-0.292668,0.152923,-0.727619,-0.267511,0.255586,-1.290436,-0.302368,0.292260,-1.596413,-0.297075,0.319583,-1.857338,-0.287973,1.000000,0.000000,0.000000,0.000000,0.259089,-0.376639,0.044388,0.442827,-0.853961,0.015897,0.453725,-1.350787,-0.015201,0.369145,-1.689772,-0.060112,0.455315,-1.014358,-0.128339,0.263139,-1.706766,-0.187963,0.126766,-2.001580,-0.204680,0.027751,-2.179063,-0.209409,0.281642,-0.940996,-0.187626,0.085626,-1.702900,-0.237374,-0.039323,-2.051142,-0.248897,-0.127596,-2.277995,-0.265489,0.090061,-0.880204,-0.233082,-0.056941,-1.616820,-0.270878,-0.145333,-1.965393,-0.261793,-0.202827,-2.211321,-0.264760,-0.109681,-0.821340,-0.269434,-0.194347,-1.416921,-0.305849,-0.233895,-1.694954,-0.297997,-0.255130,-1.936876,-0.292774,1.000000
Pray_Sign,0.000000,0.000000,0.000000,-0.179146,-0.437222,0.020824,-0.265976,-0.928479,-0.014084,-0.247591,-1.402640,-0.051886,-0.213181,-1.685425,-0.090597,-0.352585,-1.068350,-0.130589,-0.089784,-1.646520,-0.203669,0.058594,-1.896584,-0.240933,0.172934,-2.079852,-0.264092,-0.212821,-0.959097,-0.186654,0.021789,-1.643322,-0.256895,0.164650,-1.971812,-0.281790,0.271146,-2.202725,-0.297804,-0.034752,-0.830351,-0.232850,0.145776,-1.534749,-0.292809,0.255810,-1.894357,-0.300386,0.331631,-2.156014,-0.301459,0.168265,-0.721997,-0.273815,0.270818,-1.301875,-0.310244,0.310120,-1.611658,-0.303619,0.341613,-1.877110,-0.293645,1.000000,0.000000,0.000000,0.000000,0.257854,-0.374297,0.049223,0.444289,-0.845840,0.024738,0.462975,-1.330519,-0.003317,0.385496,-1.666296,-0.045548,0.447012,-1.013977,-0.120019,0.256906,-1.691232,-0.180491,0.121292,-1.980382,-0.199492,0.025750,-2.157802,-0.205921,0.275459,-0.943978,-0.181736,0.086405,-1.694449,-0.232996,-0.037367,-2.042503,-0.246884,-0.122087,-2.270637,-0.264548,0.088401,-0.880503,-0.229514,-0.050035,-1.605621,-0.267718,-0.137877,-1.954654,-0.260736,-0.191915,-2.206198,-0.264752,-0.107402,-0.812206,-0.267921,-0.190345,-1.395446,-0.303591,-0.231488,-1.675818,-0.296646,-0.250682,-1.922694,-0.292034,1.000000
Pray_Sign,0.000000,0.000000,0.000000,-0.182905,-0.426804,0.017324,-0.266207,-0.917492,-0.016117,-0.246285,-1.389980,-0.051423,-0.210619,-1.677589,-0.087263,-0.342543,-1.061741,-0.122734,-0.079534,-1.645783,-0.191947,0.068446,-1.911735,-0.227209,0.185308,-2.106265,-0.248520,-0.198612,-0.964424,-0.174472,0.033960,-1.651374,-0.240415,0.179305,-1.986689,-0.263673,0.289129,-2.222742,-0.277498,-0.018280,-0.845538,-0.216860,0.153844,-1.542089,-0.273669,0.265799,-1.910932,-0.280125,0.343053,-2.185138,-0.279810,0.183137,-0.747235,-0.254221,0.276202,-1.315866,-0.289578,0.312901,-1.625027,-0.282091,0.342165,-1.893684,-0.270720,1.000000,0.000000,0.000000,0.000000,0.249138,-0.379443,0.043301,0.434083,-0.848793,0.015180,0.450454,-1.325898,-0.015914,0.371775,-1.661498,-0.061305,0.445481,-1.020044,-0.122448,0.247867,-1.688497,-0.183249,0.110668,-1.972882,-0.204825,0.014034,-2.148156,-0.213351,0.273732,-0.944527,-0.181491,0.078558,-1.682589,-0.230984,-0.045067,-2.027136,-0.246985,-0.132033,-2.253609,-0.267387,0.085652,-0.877227,-0.226999,-0.057682,-1.590171,-0.264657,-0.144792,-1.938290,-0.260114,-0.200702,-2.187588,-0.266390,-0.112518,-0.809023,-0.263444,-0.198610,-1.388647,-0.298918,-0.241785,-1.663614,-0.291980,-0.264950,-1.903250,-0.287346,1.000000
Pray_Sign,0.000000,0.000000,0.000000,-0.180066,-0.419093,0.013932,-0.268763,-0.921735,-0.022258,-0.250802,-1.398528,-0.059765,-0.210653,-1.688567,-0.097904,-0.344151,-1.067180,-0.133453,-0.081456,-1.654605,-0.203778,0.067079,-1.916996,-0.237270,0.183930,-2.108296,-0.257412,-0.202770,-0.961548,-0.185228,0.031846,-1.656574,-0.253040,0.178062,-1.991544,-0.273862,0.287193,-2.226766,-0.285808,-0.024872,-0.833946,-0.227769,0.152575,-1.538136,-0.286206,0.264461,-1.914229,-0.292777,0.341027,-2.191175,-0.292465,0.176026,-0.726606,-0.265443,0.271833,-1.302985,-0.302392,0.309110,-1.621232,-0.296551,0.338953,-1.894175,-0.286603,1.000000,0.000000,0.000000,0.000000,0.242068,-0.376450,0.039807,0.427957,-0.848598,0.010348,0.447869,-1.325324,-0.021037,0.370920,-1.661179,-0.066189,0.442833,-1.018275,-0.127092,0.245956,-1.687131,-0.187156,0.111471,-1.970482,-0.207330,0.017882,-2.147359,-0.215548,0.272598,-0.944115,-0.185306,0.080294,-1.680863,-0.235103,-0.041973,-2.023108,-0.252067,-0.127721,-2.250817,-0.273623,0.084985,-0.878917,-0.229923,-0.053475,-1.590071,-0.269107,-0.139683,-1.938602,-0.267050,-0.195502,-2.188976,-0.275219,-0.113693,-0.815778,-0.265585,-0.197359,-1.393954,-0.303902,-0.239686,-1.669003,-0.299992,-0.262090,-1.910415,-0.297618,1.000000
Pray_Sign,0.000000,0.000000,0.000000,-0.191977,-0.405861,0.010713,-0.293213,-0.905940,-0.028891,-0.281358,-1.392718,-0.068222,-0.235409,-1.686570,-0.107249,-0.370695,-1.058480,-0.149575,-0.106679,-1.663463,-0.223512,0.042452,-1.922122,-0.257832,0.157740,-2.110404,-0.278577,-0.230404,-0.952408,-0.199580,0.008823,-1.660756,-0.272006,0.154267,-1.995990,-0.293668,0.262456,-2.228614,-0.306582,-0.051912,-0.829904,-0.239595,0.132373,-1.545359,-0.299793,0.244820,-1.918995,-0.307366,0.324931,-2.187520,-0.308280,0.151669,-0.733369,-0.275011,0.256288,-1.318524,-0.312234,0.297473,-1.638086,-0.308169,0.331814,-1.907500,-0.299930,1.000000,0.000000,0.000000,0.000000,0.246166,-0.375239,0.043765,0.431188,-0.841741,0.017030,0.449872,-1.324596,-0.012511,0.372601,-1.662386,-0.056382,0.445885,-1.020898,-0.121072,0.247399,-1.690130,-0.179016,0.109037,-1.972848,-0.197802,0.013229,-2.147527,-0.205127,0.275239,-0.944384,-0.179953,0.079480,-1.677026,-0.228529,-0.046428,-2.022863,-0.244285,-0.134453,-2.253276,-0.264952,0.086074,-0.877144,-0.225187,-0.057557,-1.585139,-0.263020,-0.146977,-1.935787,-0.259374,-0.202900,-2.189142,-0.266605,-0.113952,-0.811631,-0.261252,-0.197036,-1.386418,-0.297646,-0.238638,-1.661840,-0.292433,-0.258401,-1.904171,-0.289360,1.000000
Pray_Sign,0.000000,0.000000,0.000000,-0.186417,-0.403991,0.014270,-0.279997,-0.892279,-0.023037,-0.265753,-1.357857,-0.062033,-0.211643,-1.660209,-0.101812,-0.340392,-1.056237,-0.132649,-0.088484,-1.626151,-0.201744,0.054076,-1.881575,-0.233985,0.163658,-2.064708,-0.253159,-0.207751,-0.960590,-0.184678,0.020600,-1.630920,-0.250882,0.162986,-1.954947,-0.270332,0.266935,-2.177724,-0.280992,-0.033832,-0.834652,-0.227566,0.136170,-1.519213,-0.285078,0.247227,-1.882764,-0.290616,0.320135,-2.144723,-0.289139,0.165595,-0.724461,-0.265522,0.258812,-1.297329,-0.302332,0.299292,-1.610339,-0.296125,0.329176,-1.873339,-0.285304,1.000000,0.000000,0.000000,0.000000,0.245472,-0.375198,0.043940,0.428542,-0.843464,0.017034,0.445668,-1.321859,-0.012952,0.368622,-1.656344,-0.056767,0.440759,-1.021481,-0.120594,0.242567,-1.690055,-0.179104,0.106677,-1.974953,-0.197508,0.010845,-2.151460,-0.203839,0.270429,-0.945904,-0.179261,0.075194,-1.680646,-0.227280,-0.047654,-2.022875,-0.240338,-0.133118,-2.248937,-0.258444,0.082943,-0.880024,-0.224575,-0.061346,-1.588544,-0.260816,-0.148420,-1.934969,-0.254222,-0.203037,-2.182302,-0.259022,-0.114452,-0.814575,-0.261110,-0.198640,-1.390500,-0.295845,-0.240999,-1.666396,-0.288935,-0.263236,-1.906140,-0.284312,1.000000
Pray_Sign,0.000000,0.000000,0.000000,-0.203587,-0.423876,0.010783,-0.306747,-0.924113,-0.030900,-0.295160,-1.412980,-0.073807,-0.248241,-1.715896,-0.117858,-0.369539,-1.071648,-0.147304,-0.103614,-1.679680,-0.224192,0.045693,-1.948857,-0.261136,0.160976,-2.149114,-0.283562,-0.232369,-0.951760,-0.200390,0.011246,-1.666533,-0.275252,0.160912,-2.013345,-0.298231,0.272066,-2.258211,-0.311988,-0.053659,-0.816603,-0.244219,0.130637,-1.541626,-0.309625,0.245099,-1.936119,-0.318961,0.323636,-2.224788,-0.319961,0.150540,-0.712833,-0.283221,0.250658,-1.316247,-0.325513,0.291299,-1.649794,-0.322123,0.323505,-1.929636,-0.313658,1.000000,0.000000,0.000000,0.000000,0.255914,-0.370840,0.044174,0.445509,-0.841661,0.017725,0.464975,-1.326028,-0.011091,0.392235,-1.668821,-0.054356,0.461525,-1.013789,-0.128875,0.265988,-1.690562,-0.188470,0.129290,-1.980675,-0.205173,0.032680,-2.159510,-0.210662,0.289454,-0.938377,-0.188851,0.095860,-1.692420,-0.239325,-0.030885,-2.043591,-0.253359,-0.119657,-2.275003,-0.272683,0.099055,-0.871540,-0.234673,-0.043751,-1.601157,-0.275634,-0.136409,-1.952264,-0.271050,-0.195654,-2.203389,-0.276997,-0.102141,-0.805817,-0.270942,-0.189966,-1.395138,-0.310658,-0.234097,-1.671826,-0.306442,-0.255619,-1.913023,-0.303585,1.000000
Pray_Sign,0.000000,0.000000,0.000000,-0.194692,-0.424227,0.008867,-0.303317,-0.935182,-0.036006,-0.297717,-1.425971,-0.081543,-0.248075,-1.741900,-0.127140,-0.361856,-1.072392,-0.158356,-0.110842,-1.708080,-0.239485,0.038147,-1.980463,-0.272793,0.150319,-2.175997,-0.290673,-0.217540,-0.952958,-0.211062,0.012977,-1.686118,-0.292124,0.160822,-2.026689,-0.311214,0.267821,-2.261271,-0.320233,-0.037339,-0.820009,-0.254463,0.140685,-1.555140,-0.320835,0.251894,-1.942701,-0.325470,0.323890,-2.224246,-0.323069,0.166857,-0.707302,-0.293162,0.267982,-1.315332,-0.334244,0.311768,-1.644892,-0.328535,0.342581,-1.914884,-0.318309,1.000000,0.000000,0.000000,0.000000,0.247644,-0.372710,0.037936,0.436967,-0.856479,0.006168,0.469039,-1.341858,-0.027050,0.404294,-1.699562,-0.075379,0.469298,-1.029393,-0.145205,0.273489,-1.730938,-0.214485,0.132788,-2.032848,-0.238901,0.032461,-2.220273,-0.249404,0.303878,-0.930274,-0.205546,0.103638,-1.723433,-0.261668,-0.027304,-2.089143,-0.278433,-0.118253,-2.330590,-0.301158,0.112037,-0.849417,-0.252387,-0.036432,-1.624387,-0.300536,-0.131865,-1.992570,-0.296677,-0.191228,-2.253603,-0.303069,-0.096026,-0.781359,-0.289770,-0.188028,-1.410100,-0.338249,-0.231475,-1.705042,-0.336631,-0.250485,-1.956577,-0.335159,1.000000
Pray_Sign,0.000000,0.000000,0.000000,-0.200035,-0.434797,-0.001805,-0.319933,-0.977653,-0.060693,-0.318938,-1.489648,-0.118836,-0.251977,-1.845490,-0.178844,-0.381438,-1.088536,-0.199714,-0.124251,-1.782122,-0.298372,0.027361,-2.099904,-0.339949,0.142752,-2.331759,-0.361079,-0.232006,-0.939074,-0.253602,0.003929,-1.756032,-0.352038,0.158268,-2.147338,-0.373397,0.265945,-2.414209,-0.380598,-0.038257,-0.789775,-0.297503,0.135424,-1.612761,-0.375758,0.252556,-2.053223,-0.378658,0.322425,-2.361261,-0.371195,0.174690,-0.680914,-0.337176,0.275281,-1.358629,-0.384262,0.319925,-1.738045,-0.377529,0.346778,-2.032461,-0.364263,1.000000,0.000000,0.000000,0.000000,0.259608,-0.386404,0.027901,0.462744,-0.894068,-0.012174,0.498713,-1.396558,-0.051599,0.437054,-1.785233,-0.107566,0.506688,-1.033907,-0.180958,0.299388,-1.796961,-0.268561,0.149276,-2.138983,-0.303482,0.042230,-2.349971,-0.320537,0.337100,-0.909186,-0.244425,0.124896,-1.769333,-0.319145,-0.019197,-2.189498,-0.346261,-0.119352,-2.464272,-0.378020,0.131873,-0.810768,-0.294255,-0.025587,-1.657465,-0.361890,-0.136921,-2.082533,-0.367756,-0.207176,-2.382818,-0.380935,-0.097696,-0.740348,-0.334039,-0.206790,-1.416041,-0.401732,-0.258578,-1.755643,-0.410289,-0.281010,-2.043322,-0.415859,1.000000
Pray_Sign,0.000000,0.000000,0.000000,-0.211594,-0.421082,0.001898,-0.345097,-0.985246,-0.054759,-0.356477,-1.507050,-0.108610,-0.310296,-1.888450,-0.165252,-0.369313,-1.088989,-0.212849,-0.136471,-1.795207,-0.313033,0.001739,-2.123823,-0.351685,0.106423,-2.372854,-0.370283,-0.199216,-0.942840,-0.267143,0.018129,-1.763273,-0.364298,0.151477,-2.180656,-0.383774,0.243128,-2.480560,-0.392094,0.002025,-0.802945,-0.309915,0.156590,-1.621871,-0.386256,0.251631,-2.079643,-0.392555,0.305248,-2.418998,-0.390886,0.207540,-0.697875,-0.346799,0.296693,-1.345966,-0.397543,0.328879,-1.732934,-0.396281,0.348960,-2.050543,-0.388317,1.000000,0.000000,0.000000,0.000000,0.272578,-0.391432,0.011839,0.490476,-0.910147,-0.040878,0.525402,-1.444151,-0.089353,0.469714,-1.868707,-0.154206,0.514197,-1.038231,-0.212344,0.307401,-1.853748,-0.317250,0.152709,-2.240927,-0.364425,0.041476,-2.486239,-0.388407,0.321040,-0.906419,-0.274477,0.114840,-1.841372,-0.365603,-0.031047,-2.314439,-0.402088,-0.133104,-2.620596,-0.439284,0.100517,-0.807143,-0.323654,-0.051704,-1.727543,-0.403240,-0.159347,-2.199257,-0.413640,-0.223811,-2.532835,-0.428987,-0.136895,-0.742162,-0.363750,-0.239776,-1.457303,-0.440895,-0.287738,-1.832362,-0.453295,-0.307487,-2.153040,-0.460950,1.000000
Pray_Sign,0.000000,0.000000,0.000000,-0.222279,-0.418170,-0.010047,-0.361873,-0.991389,-0.072810,-0.378997,-1.526047,-0.130120,-0.333601,-1.919826,-0.189163,-0.366057,-1.072637,-0.226670,-0.143242,-1.827174,-0.323796,-0.012010,-2.174845,-0.355057,0.089909,-2.435967,-0.367595,-0.176043,-0.945444,-0.274125,0.024471,-1.796866,-0.366040,0.144473,-2.233464,-0.379703,0.227462,-2.551465,-0.384106,0.035859,-0.824973,-0.310067,0.175645,-1.652505,-0.379126,0.256531,-2.124301,-0.381736,0.301328,-2.480292,-0.379380,0.247833,-0.735385,-0.341054,0.326958,-1.382594,-0.387589,0.351712,-1.772738,-0.384182,0.365113,-2.093476,-0.375181,1.000000,0.000000,0.000000,0.000000,0.269857,-0.389051,0.005753,0.482850,-0.920912,-0.048576,0.516469,-1.460768,-0.096195,0.462282,-1.891832,-0.161226,0.502836,-1.046525,-0.238439,0.296374,-1.875828,-0.345527,0.144245,-2.276379,-0.389584,0.036782,-2.531489,-0.411441,0.307341,-0.903502,-0.298707,0.102883,-1.854419,-0.393573,-0.039768,-2.338044,-0.427893,-0.134756,-2.653819,-0.462826,0.084135,-0.801384,-0.345110,-0.072873,-1.731575,-0.428257,-0.179831,-2.212523,-0.438839,-0.239083,-2.555249,-0.453590,-0.154116,-0.737043,-0.382370,-0.256506,-1.457978,-0.462410,-0.304450,-1.837035,-0.475080,-0.324253,-2.160066,-0.482459,1.000000
Pray_Sign,0.000000,0.000000,0.000000,-0.241803,-0.406492,-0.016569,-0.389248,-0.989383,-0.085592,-0.404142,-1.539681,-0.146213,-0.361070,-1.947112,-0.207433,-0.396503,-1.069801,-0.249231,-0.173292,-1.841960,-0.348115,-0.041145,-2.198843,-0.376219,0.062338,-2.457230,-0.384027,-0.201426,-0.935019,-0.291834,-0.000714,-1.810489,-0.378275,0.115574,-2.260043,-0.384425,0.196011,-2.586094,-0.384532,0.014253,-0.817299,-0.322431,0.158232,-1.664025,-0.382330,0.236875,-2.137217,-0.378177,0.280565,-2.485143,-0.373017,0.227813,-0.735688,-0.349077,0.306923,-1.392890,-0.390349,0.332672,-1.784948,-0.384923,0.346989,-2.100821,-0.374510,1.000000,0.000000,0.000000,0.000000,0.290668,-0.397070,0.002460,0.515036,-0.936318,-0.052596,0.547443,-1.489557,-0.100191,0.479067,-1.921855,-0.165218,0.514136,-1.051240,-0.234406,0.297084,-1.893346,-0.342781,0.141414,-2.299080,-0.393353,0.033722,-2.565089,-0.420412,0.311921,-0.904405,-0.291130,0.090105,-1.867621,-0.386406,-0.050695,-2.353810,-0.425157,-0.141368,-2.680407,-0.463298,0.084133,-0.806809,-0.334359,-0.089657,-1.739308,-0.415890,-0.191678,-2.223830,-0.428438,-0.245987,-2.579702,-0.445129,-0.154344,-0.752946,-0.368936,-0.269391,-1.458908,-0.444033,-0.316829,-1.830865,-0.454983,-0.335538,-2.156838,-0.462302,1.000000
Pray_Sign,0.000000,0.000000,0.000000,-0.235021,-0.421165,-0.026403,-0.385366,-1.014373,-0.101985,-0.403429,-1.567915,-0.167992,-0.354199,-1.997110,-0.235334,-0.389224,-1.067222,-0.263104,-0.168693,-1.858145,-0.371006,-0.036539,-2.232598,-0.403445,0.065424,-2.510944,-0.413868,-0.184968,-0.934260,-0.304868,0.006054,-1.824151,-0.402741,0.120734,-2.302246,-0.414822,0.199753,-2.653355,-0.418175,0.039011,-0.820058,-0.335670,0.167836,-1.671001,-0.408893,0.244936,-2.169508,-0.412643,0.287848,-2.545425,-0.410859,0.260695,-0.746294,-0.362275,0.322261,-1.410215,-0.415571,0.340800,-1.807297,-0.416218,0.349850,-2.131351,-0.409241,1.000000,0.000000,0.000000,0.000000,0.288986,-0.392857,-0.004904,0.522160,-0.930977,-0.063364,0.556316,-1.495914,-0.112192,0.474357,-1.930669,-0.177990,0.514206,-1.043917,-0.241467,0.295669,-1.895194,-0.349941,0.137924,-2.307795,-0.400093,0.029398,-2.582019,-0.427417,0.312393,-0.903348,-0.293893,0.089480,-1.867114,-0.390443,-0.052635,-2.363039,-0.430468,-0.143649,-2.702391,-0.469497,0.084770,-0.810056,-0.332873,-0.092657,-1.738854,-0.414574,-0.197205,-2.226824,-0.427165,-0.252525,-2.592469,-0.444157,-0.152911,-0.762049,-0.363803,-0.269707,-1.465789,-0.438795,-0.318132,-1.840278,-0.450416,-0.335759,-2.175168,-0.458512,1.000000
Pray_Sign,0.000000,0.000000,0.000000,-0.261893,-0.407712,-0.050020,-0.432630,-1.009673,-0.143478,-0.454491,-1.567245,-0.222105,-0.392775,-2.013098,-0.302660,-0.412918,-1.052899,-0.316622,-0.205169,-1.870449,-0.445984,-0.074469,-2.280669,-0.492329,0.030691,-2.597481,-0.510992,-0.194824,-0.914703,-0.354064,-0.019694,-1.843589,-0.472424,0.092129,-2.360332,-0.494325,0.168498,-2.747071,-0.503900,0.039928,-0.797397,-0.380378,0.153922,-1.684959,-0.469231,0.226568,-2.219096,-0.477530,0.266156,-2.623251,-0.477695,0.268191,-0.723210,-0.403815,0.319749,-1.422292,-0.467341,0.335758,-1.850896,-0.471500,0.342845,-2.199610,-0.467242,1.000000,0.000000,0.000000,0.000000,0.290998,-0.400304,-0.014320,0.531419,-0.956947,-0.088091,0.570915,-1.536835,-0.149943,0.482774,-1.993605,-0.231779,0.520242,-1.028683,-0.307527,0.293253,-1.950723,-0.435976,0.130763,-2.391906,-0.492041,0.017250,-2.679508,-0.522525,0.303220,-0.880513,-0.364354,0.082696,-1.903973,-0.479610,-0.065802,-2.432780,-0.522732,-0.160515,-2.786786,-0.566714,0.062966,-0.785796,-0.406092,-0.113000,-1.760752,-0.502327,-0.221767,-2.296704,-0.521954,-0.277846,-2.690433,-0.546971,-0.183919,-0.741240,-0.439095,-0.303372,-1.489363,-0.528170,-0.362335,-1.903977,-0.548296,-0.393266,-2.267675,-0.564827,1.000000
Pray_Sign,0.000000,0.000000,0.000000,-0.283796,-0.415839,-0.060551,-0.476205,-1.034419,-0.163152,-0.513053,-1.601954,-0.248012,-0.449559,-2.064070,-0.335723,-0.442650,-1.040398,-0.353705,-0.233356,-1.915594,-0.495573,-0.108121,-2.370416,-0.545816,-0.004430,-2.724736,-0.566382,-0.204650,-0.897452,-0.390766,-0.037681,-1.898405,-0.524308,0.066116,-2.467103,-0.552102,0.139310,-2.895075,-0.564875,0.047099,-0.786488,-0.415511,0.151174,-1.742979,-0.518174,0.213715,-2.322707,-0.533830,0.244682,-2.768471,-0.537780,0.291453,-0.729512,-0.436930,0.335179,-1.464927,-0.513287,0.342576,-1.918417,-0.524659,0.338601,-2.289870,-0.525013,1.000000,0.000000,0.000000,0.000000,0.295907,-0.415498,-0.029026,0.542830,-0.978040,-0.114203,0.575360,-1.572705,-0.183862,0.488251,-2.052620,-0.272639,0.526804,-1.041961,-0.341013,0.296285,-1.986074,-0.479171,0.130057,-2.455773,-0.539418,0.017770,-2.762536,-0.571865,0.300126,-0.868752,-0.393946,0.066177,-1.936541,-0.516427,-0.081359,-2.500308,-0.559117,-0.168357,-2.870548,-0.602974,0.050241,-0.764573,-0.431955,-0.140715,-1.788562,-0.535380,-0.247951,-2.349146,-0.551381,-0.299501,-2.748749,-0.572057,-0.206075,-0.721152,-0.462207,-0.331183,-1.504422,-0.561191,-0.392153,-1.957913,-0.583033,-0.426497,-2.345061,-0.597880,1.000000
Pray_Sign,0.000000,0.000000,0.000000,-0.298440,-0.394740,-0.058822,-0.498762,-1.020119,-0.166517,-0.528260,-1.611584,-0.253462,-0.463726,-2.096614,-0.343576,-0.469244,-1.024345,-0.389499,-0.249998,-1.950361,-0.538497,-0.119054,-2.425720,-0.588858,-0.007647,-2.788887,-0.607780,-0.218273,-0.877775,-0.426460,-0.037196,-1.940181,-0.567951,0.070403,-2.527121,-0.593721,0.149420,-2.954049,-0.604809,0.042315,-0.772818,-0.448052,0.162446,-1.777117,-0.549791,0.221247,-2.373843,-0.561690,0.247940,-2.822987,-0.564854,0.288466,-0.729847,-0.465455,0.343762,-1.499532,-0.539841,0.348805,-1.975707,-0.550437,0.341986,-2.363570,-0.551245,1.000000,0.000000,0.000000,0.000000,0.316297,-0.413638,-0.024161,0.578289,-0.986283,-0.106317,0.616918,-1.591145,-0.172550,0.515006,-2.062237,-0.259352,0.544301,-1.047441,-0.347526,0.313359,-2.017165,-0.485043,0.149417,-2.500943,-0.543477,0.039899,-2.814921,-0.574497,0.311602,-0.860893,-0.402204,0.075840,-1.960875,-0.525854,-0.073608,-2.548253,-0.566147,-0.161218,-2.928717,-0.607989,0.055256,-0.752901,-0.441061,-0.135210,-1.810543,-0.544698,-0.241062,-2.395210,-0.559960,-0.289164,-2.801854,-0.579876,-0.205336,-0.718141,-0.471543,-0.333131,-1.532478,-0.569826,-0.393794,-2.004220,-0.590742,-0.425920,-2.397870,-0.605034,1.000000
